"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Measles","All cases","Reported cases","N","2018-05","ROU","Romania",1297,NA
"Measles","All cases","Reported cases","N","2018-06","ROU","Romania",690,NA
"Measles","All cases","Reported cases","N","2018-07","ROU","Romania",285,NA
"Measles","All cases","Reported cases","N","2018-08","ROU","Romania",92,NA
"Measles","All cases","Reported cases","N","2018-09","ROU","Romania",72,NA
"Measles","All cases","Reported cases","N","2018-10","ROU","Romania",65,NA
"Measles","All cases","Reported cases","N","2018-11","ROU","Romania",81,NA
"Measles","All cases","Reported cases","N","2018-12","ROU","Romania",130,NA
"Measles","All cases","Reported cases","N","2019-01","ROU","Romania",263,NA
"Measles","All cases","Reported cases","N","2019-02","ROU","Romania",303,NA
"Measles","All cases","Reported cases","N","2019-03","ROU","Romania",188,NA
"Measles","All cases","Reported cases","N","2019-04","ROU","Romania",110,NA
"Measles","All cases","Reported cases","N","2019-05","ROU","Romania",148,NA
"Measles","All cases","Reported cases","N","2019-06","ROU","Romania",123,NA
"Measles","All cases","Reported cases","N","2019-07","ROU","Romania",110,NA
"Measles","All cases","Reported cases","N","2019-08","ROU","Romania",80,NA
"Measles","All cases","Reported cases","N","2019-09","ROU","Romania",112,NA
"Measles","All cases","Reported cases","N","2019-10","ROU","Romania",100,NA
"Measles","All cases","Reported cases","N","2019-11","ROU","Romania",79,NA
"Measles","All cases","Reported cases","N","2019-12","ROU","Romania",118,NA
"Measles","All cases","Reported cases","N","2020-01","ROU","Romania",334,NA
"Measles","All cases","Reported cases","N","2020-02","ROU","Romania",259,NA
"Measles","All cases","Reported cases","N","2020-03","ROU","Romania",233,NA
"Measles","All cases","Reported cases","N","2020-04","ROU","Romania",92,NA
"Measles","All cases","Reported cases","N","2020-05","ROU","Romania",37,NA
"Measles","All cases","Reported cases","N","2020-06","ROU","Romania",16,NA
"Measles","All cases","Reported cases","N","2020-07","ROU","Romania",1,NA
"Measles","All cases","Reported cases","N","2020-08","ROU","Romania",4,NA
"Measles","All cases","Reported cases","N","2020-09","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2020-10","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2020-11","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2020-12","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-01","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-02","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-03","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-04","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-05","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-06","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-07","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-08","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-09","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-10","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-11","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2021-12","ROU","Romania",1,NA
"Measles","All cases","Reported cases","N","2022-01","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-02","ROU","Romania",1,NA
"Measles","All cases","Reported cases","N","2022-03","ROU","Romania",2,NA
"Measles","All cases","Reported cases","N","2022-04","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-05","ROU","Romania",1,NA
"Measles","All cases","Reported cases","N","2022-06","ROU","Romania",1,NA
"Measles","All cases","Reported cases","N","2022-07","ROU","Romania",2,NA
"Measles","All cases","Reported cases","N","2022-08","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-09","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-10","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-11","ROU","Romania",0,NA
"Measles","All cases","Reported cases","N","2022-12","ROU","Romania",4,NA
"Measles","All cases","Reported cases","N","2023-01","ROU","Romania",5,NA
"Measles","All cases","Reported cases","N","2023-02","ROU","Romania",16,NA
"Measles","All cases","Reported cases","N","2023-03","ROU","Romania",50,NA
"Measles","All cases","Reported cases","N","2023-04","ROU","Romania",68,NA
"Measles","All cases","Reported cases","N","2023-05","ROU","Romania",77,NA
"Measles","All cases","Reported cases","N","2023-06","ROU","Romania",66,NA
"Measles","All cases","Reported cases","N","2023-07","ROU","Romania",170,NA
"Measles","All cases","Reported cases","N","2023-08","ROU","Romania",270,NA
"Measles","All cases","Reported cases","N","2023-09","ROU","Romania",225,NA
"Measles","All cases","Reported cases","N","2023-10","ROU","Romania",455,NA
"Measles","All cases","Reported cases","N","2023-11","ROU","Romania",308,NA
"Measles","All cases","Reported cases","N","2023-12","ROU","Romania",43,NA
"Measles","All cases","Reported cases","N","2011-01","RUS","Russian Federation",25,NA
"Measles","All cases","Reported cases","N","2011-02","RUS","Russian Federation",24,NA
"Measles","All cases","Reported cases","N","2011-03","RUS","Russian Federation",25,NA
"Measles","All cases","Reported cases","N","2011-04","RUS","Russian Federation",24,NA
"Measles","All cases","Reported cases","N","2011-05","RUS","Russian Federation",20,NA
"Measles","All cases","Reported cases","N","2011-06","RUS","Russian Federation",42,NA
"Measles","All cases","Reported cases","N","2011-07","RUS","Russian Federation",22,NA
"Measles","All cases","Reported cases","N","2011-08","RUS","Russian Federation",7,NA
"Measles","All cases","Reported cases","N","2011-09","RUS","Russian Federation",9,NA
"Measles","All cases","Reported cases","N","2011-10","RUS","Russian Federation",58,NA
"Measles","All cases","Reported cases","N","2011-11","RUS","Russian Federation",211,NA
"Measles","All cases","Reported cases","N","2011-12","RUS","Russian Federation",316,NA
"Measles","All cases","Reported cases","N","2012-01","RUS","Russian Federation",622,NA
"Measles","All cases","Reported cases","N","2012-02","RUS","Russian Federation",406,NA
"Measles","All cases","Reported cases","N","2012-03","RUS","Russian Federation",363,NA
"Measles","All cases","Reported cases","N","2012-04","RUS","Russian Federation",295,NA
"Measles","All cases","Reported cases","N","2012-05","RUS","Russian Federation",176,NA
"Measles","All cases","Reported cases","N","2012-06","RUS","Russian Federation",52,NA
"Measles","All cases","Reported cases","N","2012-07","RUS","Russian Federation",24,NA
"Measles","All cases","Reported cases","N","2012-08","RUS","Russian Federation",15,NA
"Measles","All cases","Reported cases","N","2012-09","RUS","Russian Federation",6,NA
"Measles","All cases","Reported cases","N","2012-10","RUS","Russian Federation",6,NA
"Measles","All cases","Reported cases","N","2012-11","RUS","Russian Federation",5,NA
"Measles","All cases","Reported cases","N","2012-12","RUS","Russian Federation",6,NA
"Measles","All cases","Reported cases","N","2013-01","RUS","Russian Federation",22,NA
"Measles","All cases","Reported cases","N","2013-02","RUS","Russian Federation",40,NA
"Measles","All cases","Reported cases","N","2013-03","RUS","Russian Federation",75,NA
"Measles","All cases","Reported cases","N","2013-04","RUS","Russian Federation",157,NA
"Measles","All cases","Reported cases","N","2013-05","RUS","Russian Federation",266,NA
"Measles","All cases","Reported cases","N","2013-06","RUS","Russian Federation",125,NA
"Measles","All cases","Reported cases","N","2013-07","RUS","Russian Federation",63,NA
"Measles","All cases","Reported cases","N","2013-08","RUS","Russian Federation",112,NA
"Measles","All cases","Reported cases","N","2013-09","RUS","Russian Federation",125,NA
"Measles","All cases","Reported cases","N","2013-10","RUS","Russian Federation",242,NA
"Measles","All cases","Reported cases","N","2013-11","RUS","Russian Federation",556,NA
"Measles","All cases","Reported cases","N","2013-12","RUS","Russian Federation",718,NA
"Measles","All cases","Reported cases","N","2014-01","RUS","Russian Federation",1170,NA
"Measles","All cases","Reported cases","N","2014-02","RUS","Russian Federation",733,NA
"Measles","All cases","Reported cases","N","2014-03","RUS","Russian Federation",540,NA
"Measles","All cases","Reported cases","N","2014-04","RUS","Russian Federation",357,NA
"Measles","All cases","Reported cases","N","2014-05","RUS","Russian Federation",183,NA
"Measles","All cases","Reported cases","N","2014-06","RUS","Russian Federation",63,NA
"Measles","All cases","Reported cases","N","2014-07","RUS","Russian Federation",74,NA
"Measles","All cases","Reported cases","N","2014-08","RUS","Russian Federation",31,NA
"Measles","All cases","Reported cases","N","2014-09","RUS","Russian Federation",51,NA
"Measles","All cases","Reported cases","N","2014-10","RUS","Russian Federation",19,NA
"Measles","All cases","Reported cases","N","2014-11","RUS","Russian Federation",15,NA
"Measles","All cases","Reported cases","N","2014-12","RUS","Russian Federation",27,NA
"Measles","All cases","Reported cases","N","2015-01","RUS","Russian Federation",101,NA
"Measles","All cases","Reported cases","N","2015-02","RUS","Russian Federation",116,NA
"Measles","All cases","Reported cases","N","2015-03","RUS","Russian Federation",73,NA
"Measles","All cases","Reported cases","N","2015-04","RUS","Russian Federation",120,NA
"Measles","All cases","Reported cases","N","2015-05","RUS","Russian Federation",138,NA
"Measles","All cases","Reported cases","N","2015-06","RUS","Russian Federation",57,NA
"Measles","All cases","Reported cases","N","2015-07","RUS","Russian Federation",22,NA
"Measles","All cases","Reported cases","N","2015-08","RUS","Russian Federation",7,NA
"Measles","All cases","Reported cases","N","2015-09","RUS","Russian Federation",1,NA
"Measles","All cases","Reported cases","N","2015-10","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2015-11","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2015-12","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2016-01","RUS","Russian Federation",5,NA
"Measles","All cases","Reported cases","N","2016-02","RUS","Russian Federation",10,NA
"Measles","All cases","Reported cases","N","2016-03","RUS","Russian Federation",4,NA
"Measles","All cases","Reported cases","N","2016-04","RUS","Russian Federation",10,NA
"Measles","All cases","Reported cases","N","2016-05","RUS","Russian Federation",33,NA
"Measles","All cases","Reported cases","N","2016-06","RUS","Russian Federation",6,NA
"Measles","All cases","Reported cases","N","2016-07","RUS","Russian Federation",7,NA
"Measles","All cases","Reported cases","N","2016-08","RUS","Russian Federation",5,NA
"Measles","All cases","Reported cases","N","2016-09","RUS","Russian Federation",3,NA
"Measles","All cases","Reported cases","N","2016-10","RUS","Russian Federation",21,NA
"Measles","All cases","Reported cases","N","2016-11","RUS","Russian Federation",52,NA
"Measles","All cases","Reported cases","N","2016-12","RUS","Russian Federation",24,NA
"Measles","All cases","Reported cases","N","2017-01","RUS","Russian Federation",18,NA
"Measles","All cases","Reported cases","N","2017-02","RUS","Russian Federation",14,NA
"Measles","All cases","Reported cases","N","2017-03","RUS","Russian Federation",18,NA
"Measles","All cases","Reported cases","N","2017-04","RUS","Russian Federation",14,NA
"Measles","All cases","Reported cases","N","2017-05","RUS","Russian Federation",54,NA
"Measles","All cases","Reported cases","N","2017-06","RUS","Russian Federation",54,NA
"Measles","All cases","Reported cases","N","2017-07","RUS","Russian Federation",66,NA
"Measles","All cases","Reported cases","N","2017-08","RUS","Russian Federation",56,NA
"Measles","All cases","Reported cases","N","2017-09","RUS","Russian Federation",92,NA
"Measles","All cases","Reported cases","N","2017-10","RUS","Russian Federation",130,NA
"Measles","All cases","Reported cases","N","2017-11","RUS","Russian Federation",194,NA
"Measles","All cases","Reported cases","N","2017-12","RUS","Russian Federation",187,NA
"Measles","All cases","Reported cases","N","2018-01","RUS","Russian Federation",293,NA
"Measles","All cases","Reported cases","N","2018-02","RUS","Russian Federation",296,NA
"Measles","All cases","Reported cases","N","2018-03","RUS","Russian Federation",320,NA
"Measles","All cases","Reported cases","N","2018-04","RUS","Russian Federation",257,NA
"Measles","All cases","Reported cases","N","2018-05","RUS","Russian Federation",236,NA
"Measles","All cases","Reported cases","N","2018-06","RUS","Russian Federation",296,NA
"Measles","All cases","Reported cases","N","2018-07","RUS","Russian Federation",167,NA
"Measles","All cases","Reported cases","N","2018-08","RUS","Russian Federation",172,NA
"Measles","All cases","Reported cases","N","2018-09","RUS","Russian Federation",77,NA
"Measles","All cases","Reported cases","N","2018-10","RUS","Russian Federation",54,NA
"Measles","All cases","Reported cases","N","2018-11","RUS","Russian Federation",63,NA
"Measles","All cases","Reported cases","N","2018-12","RUS","Russian Federation",59,NA
"Measles","All cases","Reported cases","N","2019-01","RUS","Russian Federation",389,NA
"Measles","All cases","Reported cases","N","2019-02","RUS","Russian Federation",641,NA
"Measles","All cases","Reported cases","N","2019-03","RUS","Russian Federation",615,NA
"Measles","All cases","Reported cases","N","2019-04","RUS","Russian Federation",547,NA
"Measles","All cases","Reported cases","N","2019-05","RUS","Russian Federation",728,NA
"Measles","All cases","Reported cases","N","2019-06","RUS","Russian Federation",488,NA
"Measles","All cases","Reported cases","N","2019-07","RUS","Russian Federation",257,NA
"Measles","All cases","Reported cases","N","2019-08","RUS","Russian Federation",167,NA
"Measles","All cases","Reported cases","N","2019-09","RUS","Russian Federation",110,NA
"Measles","All cases","Reported cases","N","2019-10","RUS","Russian Federation",40,NA
"Measles","All cases","Reported cases","N","2019-11","RUS","Russian Federation",56,NA
"Measles","All cases","Reported cases","N","2019-12","RUS","Russian Federation",133,NA
"Measles","All cases","Reported cases","N","2020-01","RUS","Russian Federation",184,NA
"Measles","All cases","Reported cases","N","2020-02","RUS","Russian Federation",273,NA
"Measles","All cases","Reported cases","N","2020-03","RUS","Russian Federation",438,NA
"Measles","All cases","Reported cases","N","2020-04","RUS","Russian Federation",177,NA
"Measles","All cases","Reported cases","N","2020-05","RUS","Russian Federation",28,NA
"Measles","All cases","Reported cases","N","2020-06","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-07","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-08","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-09","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-10","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-11","RUS","Russian Federation",0,NA
"Measles","All cases","Reported cases","N","2020-12","RUS","Russian Federation",0,NA
